"","fips","averageDispensing","averageDeaths","state","county","region","Population","quadrant","classification"
"1372","27127",49.9428571428571,8.311295,"Minnesota","Redwood County, MN","Midwest",15079,"lessLess","Noncore"
"1373","27129",29.9285714285714,7.77515,"Minnesota","Renville County, MN","Midwest",14403,"lessLess","Noncore"
"1374","27131",52.6,8.25441625,"Minnesota","Rice County, MN","Midwest",67084,"lessLess","Micropolitan"
"1375","27133",52.2714285714286,6.56021375,"Minnesota","Rock County, MN","Midwest",9301,"lessLess","Noncore"
"1376","27135",53.8714285714286,7.754915,"Minnesota","Roseau County, MN","Midwest",15117,"lessLess","Noncore"
"1377","27137",92.0428571428571,17.33306625,"Minnesota","St. Louis County, MN","Midwest",198538,"moreMore","Small Metro"
"1378","27139",44,7.67389625,"Minnesota","Scott County, MN","Midwest",150689,"lessLess","Large Fringe Metro"
"1379","27141",49.8857142857143,11.3451375,"Minnesota","Sherburne County, MN","Midwest",98811,"lessLess","Large Fringe Metro"
"1380","27143",19.3285714285714,6.7502475,"Minnesota","Sibley County, MN","Midwest",14715,"lessLess","Noncore"
"1381","27145",59.5142857142857,11.01749,"Minnesota","Stearns County, MN","Midwest",162038,"lessLess","Small Metro"
"1382","27147",52.3142857142857,7.00269375,"Minnesota","Steele County, MN","Midwest",36596,"lessLess","Micropolitan"
"1383","27149",55.9714285714286,5.93756375,"Minnesota","Stevens County, MN","Midwest",9765,"lessLess","Noncore"
"1384","27151",59.3142857142857,6.04354875,"Minnesota","Swift County, MN","Midwest",9176,"lessLess","Noncore"
"1385","27153",30.5142857142857,7.19922125,"Minnesota","Todd County, MN","Midwest",24732,"lessLess","Noncore"
"1386","27155",79.4571428571429,7.861375,"Minnesota","Traverse County, MN","Midwest",3218,"lessLess","Noncore"
"1387","27157",7.725,9.1166925,"Minnesota","Wabasha County, MN","Midwest",21642,"lessLess","Noncore"
"1388","27159",169.785714285714,10.2282575,"Minnesota","Wadena County, MN","Midwest",13807,"moreLess","Noncore"
"1389","27161",44.8142857142857,7.99572625,"Minnesota","Waseca County, MN","Midwest",18550,"lessLess","Noncore"
"1390","27163",66.6428571428571,10.4331225,"Minnesota","Washington County, MN","Midwest",265476,"lessLess","Large Fringe Metro"
"1391","27165",41.6428571428571,5.16919625,"Minnesota","Watonwan County, MN","Midwest",10792,"lessLess","Noncore"
"1392","27167",85.3142857142857,6.9322775,"Minnesota","Wilkin County, MN","Midwest",6161,"moreLess","Noncore"
"1393","27169",62.4142857142857,11.14677875,"Minnesota","Winona County, MN","Midwest",50485,"lessLess","Micropolitan"
"1394","27171",52.1857142857143,7.030475,"Minnesota","Wright County, MN","Midwest",140249,"lessLess","Large Fringe Metro"
"1395","27173",52.3857142857143,6.67354875,"Minnesota","Yellow Medicine County, MN","Midwest",9580,"lessLess","Noncore"
"1396","28001",201.557142857143,11.0479475,"Mississippi","Adams County, MS","Southeast",30275,"moreLess","Micropolitan"
"1397","28003",231,15.96896125,"Mississippi","Alcorn County, MS","Southeast",36889,"moreMore","Micropolitan"
"1398","28005",58.8714285714286,11.19933875,"Mississippi","Amite County, MS","Southeast",12205,"lessLess","Noncore"
"1399","28007",125.728571428571,7.089105,"Mississippi","Attala County, MS","Southeast",18004,"moreLess","Noncore"
"1400","28009",66.4857142857143,8.815935,"Mississippi","Benton County, MS","Southeast",8351,"lessLess","Noncore"
"1401","28011",93.1428571428571,6.05602875,"Mississippi","Bolivar County, MS","Southeast",30142,"moreLess","Micropolitan"
"1402","28013",80.5428571428571,10.4449625,"Mississippi","Calhoun County, MS","Southeast",14241,"lessLess","Noncore"
"1403","28015",NA,8.36070375,"Mississippi","Carroll County, MS","Southeast",9732,NA,"Noncore"
"1404","28017",98.0571428571429,9.3208175,"Mississippi","Chickasaw County, MS","Southeast",16951,"moreLess","Noncore"
"1405","28019",6.93333333333333,8.4657925,"Mississippi","Choctaw County, MS","Southeast",8063,"lessLess","Noncore"
"1406","28021",84.2285714285714,6.9393375,"Mississippi","Claiborne County, MS","Southeast",8911,"moreLess","Noncore"
"1407","28023",76.7142857142857,12.5304275,"Mississippi","Clarke County, MS","Southeast",15299,"lessLess","Noncore"
"1408","28025",123.071428571429,5.5952325,"Mississippi","Clay County, MS","Southeast",19352,"moreLess","Noncore"
"1409","28027",76.8,13.72660375,"Mississippi","Coahoma County, MS","Southeast",21564,"lessLess","Micropolitan"
"1410","28029",95.9285714285714,9.072445,"Mississippi","Copiah County, MS","Southeast",27933,"moreLess","Noncore"
"1411","28031",82.3571428571429,15.82454625,"Mississippi","Covington County, MS","Southeast",18518,"moreMore","Noncore"
"1412","28033",115.9,17.40313375,"Mississippi","DeSoto County, MS","Southeast",188275,"moreMore","Large Fringe Metro"
"1413","28035",241.514285714286,11.73184375,"Mississippi","Forrest County, MS","Southeast",75009,"moreLess","Micropolitan"
"1414","28037",96.1142857142857,14.15120625,"Mississippi","Franklin County, MS","Southeast",7657,"moreLess","Noncore"
"1415","28039",188.542857142857,19.95061875,"Mississippi","George County, MS","Southeast",24425,"moreMore","Noncore"
"1416","28041",7.36,8.21687,"Mississippi","Greene County, MS","Southeast",13477,"lessLess","Noncore"
"1417","28043",152.914285714286,9.583965,"Mississippi","Grenada County, MS","Southeast",20610,"moreLess","Micropolitan"
"1418","28045",91.3714285714286,35.85812,"Mississippi","Hancock County, MS","Southeast",48000,"moreMore","Medium Metro"
"1419","28047",141.3,21.45552875,"Mississippi","Harrison County, MS","Southeast",208801,"moreMore","Medium Metro"
"1420","28049",81.6285714285714,8.89987625,"Mississippi","Hinds County, MS","Southeast",227966,"lessLess","Medium Metro"
"1421","28051",47.4,6.21847,"Mississippi","Holmes County, MS","Southeast",16726,"lessLess","Noncore"
"1422","28053",37.8857142857143,5.7780875,"Mississippi","Humphreys County, MS","Southeast",7827,"lessLess","Noncore"
"1423","28055",NA,7.78356125,"Mississippi","Issaquena County, MS","Southeast",1220,NA,"Noncore"
"1424","28057",133.928571428571,14.415725,"Mississippi","Itawamba County, MS","Southeast",23261,"moreLess","Noncore"
"1425","28059",148.328571428571,24.579005,"Mississippi","Jackson County, MS","Southeast",143802,"moreMore","Medium Metro"
"1426","28061",NA,8.1688675,"Mississippi","Jasper County, MS","Southeast",16332,NA,"Noncore"
"1427","28063",NA,7.3205575,"Mississippi","Jefferson County, MS","Southeast",6997,NA,"Noncore"
"1428","28065",129.057142857143,10.31568375,"Mississippi","Jefferson Davis County, MS","Southeast",10890,"moreLess","Noncore"
"1429","28067",157.528571428571,11.37098625,"Mississippi","Jones County, MS","Southeast",67993,"moreLess","Micropolitan"
"1430","28069",20.9,6.31015625,"Mississippi","Kemper County, MS","Southeast",9521,"lessLess","Noncore"
"1431","28071",99.1142857142857,8.58546375,"Mississippi","Lafayette County, MS","Southeast",54408,"moreLess","Noncore"
"1432","28073",35.8428571428571,13.56257875,"Mississippi","Lamar County, MS","Southeast",64165,"lessLess","Micropolitan"
"1433","28075",177.428571428571,9.03842875,"Mississippi","Lauderdale County, MS","Southeast",73751,"moreLess","Micropolitan"
"1434","28077",102.628571428571,13.7790225,"Mississippi","Lawrence County, MS","Southeast",12480,"moreLess","Noncore"
"1435","28079",79.5428571428571,8.5503925,"Mississippi","Leake County, MS","Southeast",22741,"lessLess","Noncore"
"1436","28081",145.485714285714,12.59727,"Mississippi","Lee County, MS","Southeast",85466,"moreLess","Micropolitan"
"1437","28083",104.285714285714,7.52567625,"Mississippi","Leflore County, MS","Southeast",27854,"moreLess","Micropolitan"
"1438","28085",139.828571428571,11.28490875,"Mississippi","Lincoln County, MS","Southeast",33936,"moreLess","Micropolitan"
"1439","28087",147.857142857143,9.45751875,"Mississippi","Lowndes County, MS","Southeast",58309,"moreLess","Micropolitan"
"1440","28089",76.1857142857143,7.59073,"Mississippi","Madison County, MS","Southeast",106871,"lessLess","Medium Metro"
"1441","28091",221.8,26.22360875,"Mississippi","Marion County, MS","Southeast",24441,"moreMore","Noncore"
"1442","28093",34.6571428571429,8.98899625,"Mississippi","Marshall County, MS","Southeast",35301,"lessLess","Noncore"
"1443","28095",101.6,8.89527125,"Mississippi","Monroe County, MS","Southeast",35123,"moreLess","Noncore"
"1444","28097",92.2571428571429,12.29895375,"Mississippi","Montgomery County, MS","Southeast",9661,"moreLess","Noncore"
"1445","28099",188.557142857143,12.47113125,"Mississippi","Neshoba County, MS","Southeast",28996,"moreLess","Noncore"
"1446","28101",52.1,9.78597125,"Mississippi","Newton County, MS","Southeast",20866,"lessLess","Noncore"
"1447","28103",89.4428571428572,5.36614125,"Mississippi","Noxubee County, MS","Southeast",10236,"moreLess","Noncore"
"1448","28105",71.3714285714286,3.76796,"Mississippi","Oktibbeha County, MS","Southeast",49789,"lessLess","Micropolitan"
"1449","28107",125.271428571429,13.083635,"Mississippi","Panola County, MS","Southeast",33848,"moreLess","Noncore"
"1450","28109",149.128571428571,33.1584125,"Mississippi","Pearl River County, MS","Southeast",55876,"moreMore","Micropolitan"
"1451","28111",69.5428571428571,14.7887075,"Mississippi","Perry County, MS","Southeast",11862,"lessMore","Noncore"
"1452","28113",157.814285714286,11.93328,"Mississippi","Pike County, MS","Southeast",38997,"moreLess","Micropolitan"
"1453","28115",106.057142857143,16.03404125,"Mississippi","Pontotoc County, MS","Southeast",32461,"moreMore","Noncore"
"1454","28117",121.914285714286,14.0775125,"Mississippi","Prentiss County, MS","Southeast",25013,"moreLess","Noncore"
"1455","28119",NA,13.6939125,"Mississippi","Quitman County, MS","Southeast",6760,NA,"Noncore"
"1456","28121",110.757142857143,14.9802675,"Mississippi","Rankin County, MS","Southeast",155975,"moreMore","Medium Metro"
"1457","28123",104.2,8.41487625,"Mississippi","Scott County, MS","Southeast",28061,"moreLess","Noncore"
"1458","28125",47.65,6.80234125,"Mississippi","Sharkey County, MS","Southeast",4160,"lessLess","Noncore"
"1459","28127",142.971428571429,13.87782875,"Mississippi","Simpson County, MS","Southeast",26629,"moreLess","Noncore"
"1460","28129",23.52,14.75619,"Mississippi","Smith County, MS","Southeast",15779,"lessLess","Noncore"
"1461","28131",152.942857142857,19.2498075,"Mississippi","Stone County, MS","Southeast",18360,"moreMore","Noncore"
"1462","28133",50.6285714285714,6.59967625,"Mississippi","Sunflower County, MS","Southeast",24740,"lessLess","Micropolitan"
"1463","28135",11.8857142857143,9.50930125,"Mississippi","Tallahatchie County, MS","Southeast",13707,"lessLess","Noncore"
"1464","28137",115.957142857143,19.36628,"Mississippi","Tate County, MS","Southeast",28539,"moreMore","Noncore"
"1465","28139",131.842857142857,8.13614,"Mississippi","Tippah County, MS","Southeast",21748,"moreLess","Noncore"
"1466","28141",137.685714285714,25.1008225,"Mississippi","Tishomingo County, MS","Southeast",19275,"moreMore","Noncore"
"1467","28143",NA,10.25658125,"Mississippi","Tunica County, MS","Southeast",9392,NA,"Noncore"
"1468","28145",133.3,7.6428775,"Mississippi","Union County, MS","Southeast",28866,"moreLess","Noncore"
"1469","28147",55.4,16.23171125,"Mississippi","Walthall County, MS","Southeast",14294,"lessMore","Noncore"
"1470","28149",128.614285714286,9.1055025,"Mississippi","Warren County, MS","Southeast",44841,"moreLess","Micropolitan"
"1471","28151",92.6857142857143,6.56238625,"Mississippi","Washington County, MS","Southeast",42837,"moreLess","Micropolitan"
"1472","28153",162.771428571429,14.972715,"Mississippi","Wayne County, MS","Southeast",20317,"moreMore","Noncore"
"1473","28155",124.1,10.93171125,"Mississippi","Webster County, MS","Southeast",9676,"moreLess","Noncore"
"1474","28157",22.6142857142857,11.3731325,"Mississippi","Wilkinson County, MS","Southeast",8351,"lessLess","Noncore"
"1475","28159",116.8,10.58184125,"Mississippi","Winston County, MS","Southeast",17845,"moreLess","Noncore"
"1476","28161",52.4857142857143,11.475675,"Mississippi","Yalobusha County, MS","Southeast",11982,"lessLess","Noncore"
"1477","28163",61.2714285714286,9.5314325,"Mississippi","Yazoo County, MS","Southeast",26982,"lessLess","Micropolitan"
"1478","29001",114.628571428571,13.584195,"Missouri","Adair County, MO","Midwest",25399,"moreLess","Micropolitan"
"1479","29003",NA,8.41149875,"Missouri","Andrew County, MO","Midwest",17586,NA,"Small Metro"
"1480","29005",57.6428571428571,6.995845,"Missouri","Atchison County, MO","Midwest",5096,"lessLess","Noncore"
"1481","29007",91.9428571428571,11.8889775,"Missouri","Audrain County, MO","Midwest",24835,"moreLess","Micropolitan"
"1482","29009",109.857142857143,13.70170125,"Missouri","Barry County, MO","Midwest",35818,"moreLess","Noncore"
"1483","29011",53.2285714285714,14.27675,"Missouri","Barton County, MO","Midwest",11592,"lessLess","Noncore"
"1484","29013",35.3857142857143,23.78066875,"Missouri","Bates County, MO","Midwest",16242,"lessMore","Noncore"
"1485","29015",90.4285714285714,19.7622475,"Missouri","Benton County, MO","Midwest",19627,"moreMore","Noncore"
"1486","29017",70,13.11332,"Missouri","Bollinger County, MO","Midwest",12111,"lessLess","Noncore"
"1487","29019",56.6285714285714,14.61441625,"Missouri","Boone County, MO","Midwest",182991,"lessLess","Small Metro"
"1488","29021",135.514285714286,15.21847125,"Missouri","Buchanan County, MO","Midwest",86530,"moreMore","Small Metro"
"1489","29023",256.871428571429,27.63289,"Missouri","Butler County, MO","Midwest",42178,"moreMore","Micropolitan"
"1490","29025",NA,14.97247625,"Missouri","Caldwell County, MO","Midwest",9051,NA,"Noncore"
"1491","29027",57.0285714285714,17.9720125,"Missouri","Callaway County, MO","Midwest",44887,"lessMore","Micropolitan"
"1492","29029",119.557142857143,19.530645,"Missouri","Camden County, MO","Midwest",46414,"moreMore","Noncore"
"1493","29031",126.8,17.26805375,"Missouri","Cape Girardeau County, MO","Midwest",79512,"moreMore","Micropolitan"
"1494","29033",116.871428571429,13.54160625,"Missouri","Carroll County, MO","Midwest",8554,"moreLess","Noncore"
"1495","29035",NA,19.2000325,"Missouri","Carter County, MO","Midwest",5991,NA,"Noncore"
"1496","29037",105.128571428571,14.29366875,"Missouri","Cass County, MO","Midwest",106806,"moreLess","Large Fringe Metro"
"1497","29039",NA,17.09000875,"Missouri","Cedar County, MO","Midwest",14322,NA,"Noncore"
"1498","29041",NA,10.30773625,"Missouri","Chariton County, MO","Midwest",7360,NA,"Noncore"
"1499","29043",108.985714285714,15.40671875,"Missouri","Christian County, MO","Midwest",90655,"moreMore","Medium Metro"
"1500","29045",60.15,10.16454875,"Missouri","Clark County, MO","Midwest",6830,"lessLess","Noncore"
"1501","29047",95.9428571428572,14.77234875,"Missouri","Clay County, MO","Midwest",253463,"moreLess","Large Central Metro"
"1502","29049",28.4714285714286,15.61887875,"Missouri","Clinton County, MO","Midwest",20553,"lessMore","Large Fringe Metro"
"1503","29051",137.185714285714,13.57693375,"Missouri","Cole County, MO","Midwest",76191,"moreLess","Micropolitan"
"1504","29053",22.5,8.416225,"Missouri","Cooper County, MO","Midwest",17102,"lessLess","Noncore"
"1505","29055",67.2285714285714,28.0547925,"Missouri","Crawford County, MO","Midwest",23739,"lessMore","Noncore"
"1506","29057",111.9,16.59775,"Missouri","Dade County, MO","Midwest",7568,"moreMore","Noncore"
"1507","29059",26.6142857142857,17.0867225,"Missouri","Dallas County, MO","Midwest",17219,"lessMore","Noncore"
"1508","29061",24.9428571428571,9.74846,"Missouri","Daviess County, MO","Midwest",8283,"lessLess","Noncore"
"1509","29063",NA,9.50890375,"Missouri","DeKalb County, MO","Midwest",10944,NA,"Noncore"
"1510","29065",103.057142857143,33.00847875,"Missouri","Dent County, MO","Midwest",15481,"moreMore","Noncore"
"1511","29067",44.6857142857143,9.8606025,"Missouri","Douglas County, MO","Midwest",13344,"lessLess","Noncore"
"1512","29069",155.414285714286,21.78070625,"Missouri","Dunklin County, MO","Midwest",28878,"moreMore","Micropolitan"
"1513","29071",102.471428571429,32.89473625,"Missouri","Franklin County, MO","Midwest",104469,"moreMore","Large Fringe Metro"
"1514","29073",29.1571428571429,25.0451775,"Missouri","Gasconade County, MO","Midwest",14566,"lessMore","Noncore"
"1515","29075",37.1,10.88385,"Missouri","Gentry County, MO","Midwest",6484,"lessLess","Noncore"
"1516","29077",142.085714285714,27.14388,"Missouri","Greene County, MO","Midwest",294997,"moreMore","Medium Metro"
"1517","29079",102.2,12.4690525,"Missouri","Grundy County, MO","Midwest",9595,"moreLess","Noncore"
"1518","29081",88.2714285714286,11.78806625,"Missouri","Harrison County, MO","Midwest",8321,"moreLess","Noncore"
"1519","29083",136.342857142857,13.08817625,"Missouri","Henry County, MO","Midwest",22076,"moreLess","Noncore"
"1520","29085",NA,20.22689375,"Missouri","Hickory County, MO","Midwest",9586,NA,"Noncore"
"1521","29087",NA,7.65467375,"Missouri","Holt County, MO","Midwest",4232,NA,"Noncore"
"1522","29089",32.3333333333333,7.81881625,"Missouri","Howard County, MO","Midwest",10001,"lessLess","Noncore"
"1523","29091",152.685714285714,17.00372375,"Missouri","Howell County, MO","Midwest",40262,"moreMore","Noncore"
"1524","29093",39.3,29.05637875,"Missouri","Iron County, MO","Midwest",10098,"lessMore","Noncore"
"1525","29095",86.6714285714286,19.04350125,"Missouri","Jackson County, MO","Midwest",705925,"moreMore","Large Central Metro"
"1526","29097",159.085714285714,13.92737125,"Missouri","Jasper County, MO","Midwest",121648,"moreLess","Small Metro"
"1527","29099",86.9857142857143,38.74714125,"Missouri","Jefferson County, MO","Midwest",226543,"moreMore","Large Fringe Metro"
"1528","29101",50.4714285714286,7.25733125,"Missouri","Johnson County, MO","Midwest",54219,"lessLess","Micropolitan"
"1529","29103",NA,10.73510625,"Missouri","Knox County, MO","Midwest",3940,NA,"Noncore"
"1530","29105",150.871428571429,14.17933875,"Missouri","Laclede County, MO","Midwest",35895,"moreLess","Noncore"
"1531","29107",11.9285714285714,11.91774125,"Missouri","Lafayette County, MO","Midwest",33006,"lessLess","Large Fringe Metro"
"1532","29109",51.8571428571429,17.2115525,"Missouri","Lawrence County, MO","Midwest",38175,"lessMore","Noncore"
"1533","29111",47.9428571428571,11.97261875,"Missouri","Lewis County, MO","Midwest",9810,"lessLess","Noncore"
"1534","29113",88.0857142857143,26.28488,"Missouri","Lincoln County, MO","Midwest",60119,"moreMore","Large Fringe Metro"
"1535","29115",70.9,9.4629325,"Missouri","Linn County, MO","Midwest",11830,"lessLess","Noncore"
"1536","29117",132.8,17.44182375,"Missouri","Livingston County, MO","Midwest",14413,"moreMore","Noncore"
"1537","29119",41.4428571428571,13.907465,"Missouri","McDonald County, MO","Midwest",22900,"lessLess","Noncore"
"1538","29121",52.3285714285714,8.9827175,"Missouri","Macon County, MO","Midwest",15095,"lessLess","Noncore"
"1539","29123",131.028571428571,26.79379875,"Missouri","Madison County, MO","Midwest",12113,"moreMore","Noncore"
"1540","29125",NA,23.36208,"Missouri","Maries County, MO","Midwest",8795,NA,"Noncore"
"1541","29127",133.414285714286,19.3080275,"Missouri","Marion County, MO","Midwest",28423,"moreMore","Micropolitan"
"1542","29129",48.4142857142857,9.03328625,"Missouri","Mercer County, MO","Midwest",3558,"lessLess","Noncore"
"1543","29131",70.2714285714286,13.27296375,"Missouri","Miller County, MO","Midwest",25791,"lessLess","Noncore"
"1544","29133",54.775,12.7050525,"Missouri","Mississippi County, MO","Midwest",12691,"lessLess","Noncore"
"1545","29135",22.8714285714286,7.045095,"Missouri","Moniteau County, MO","Midwest",15585,"lessLess","Noncore"
"1546","29137",NA,11.9078775,"Missouri","Monroe County, MO","Midwest",8672,NA,"Noncore"
"1547","29139",76.4714285714286,21.78705,"Missouri","Montgomery County, MO","Midwest",11294,"lessMore","Noncore"
"1548","29141",29.3285714285714,11.623515,"Missouri","Morgan County, MO","Midwest",20716,"lessLess","Noncore"
"1549","29143",38.0142857142857,18.384265,"Missouri","New Madrid County, MO","Midwest",16693,"lessMore","Micropolitan"
"1550","29145",44.9142857142857,14.435505,"Missouri","Newton County, MO","Midwest",58451,"lessLess","Small Metro"
"1551","29147",63.5857142857143,5.38371875,"Missouri","Nodaway County, MO","Midwest",21743,"lessLess","Micropolitan"
"1552","29149",33.7714285714286,12.38753875,"Missouri","Oregon County, MO","Midwest",10411,"lessLess","Noncore"
"1553","29151",16.5142857142857,12.37101375,"Missouri","Osage County, MO","Midwest",13535,"lessLess","Noncore"
"1554","29153",61.5,16.9921425,"Missouri","Ozark County, MO","Midwest",9083,"lessMore","Noncore"
"1555","29155",162.842857142857,21.94415,"Missouri","Pemiscot County, MO","Midwest",15600,"moreMore","Noncore"
"1556","29157",101.485714285714,16.59385375,"Missouri","Perry County, MO","Midwest",19194,"moreMore","Noncore"
"1557","29159",90,12.1090175,"Missouri","Pettis County, MO","Midwest",42490,"moreLess","Micropolitan"
"1558","29161",148.5,26.4004425,"Missouri","Phelps County, MO","Midwest",44414,"moreMore","Micropolitan"
"1559","29163",47.0571428571429,14.88012375,"Missouri","Pike County, MO","Midwest",17552,"lessMore","Noncore"
"1560","29165",72.8428571428571,12.59115,"Missouri","Platte County, MO","Midwest",106532,"lessLess","Large Fringe Metro"
"1561","29167",153.128571428571,20.9469725,"Missouri","Polk County, MO","Midwest",32490,"moreMore","Noncore"
"1562","29169",60.4571428571429,28.22794,"Missouri","Pulaski County, MO","Midwest",52709,"lessMore","Micropolitan"
"1563","29171",NA,10.01355375,"Missouri","Putnam County, MO","Midwest",4688,NA,"Noncore"
"1564","29173",NA,11.68126125,"Missouri","Ralls County, MO","Midwest",10299,NA,"Micropolitan"
"1565","29175",100.157142857143,11.588545,"Missouri","Randolph County, MO","Midwest",24409,"moreLess","Micropolitan"
"1566","29177",56.9571428571429,13.54433125,"Missouri","Ray County, MO","Midwest",22915,"lessLess","Large Fringe Metro"
"1567","29179",NA,23.020425,"Missouri","Reynolds County, MO","Midwest",6198,NA,"Noncore"
"1568","29181",176.3,17.20232125,"Missouri","Ripley County, MO","Midwest",13300,"moreMore","Noncore"
"1569","29183",86.2857142857143,21.7393725,"Missouri","St. Charles County, MO","Midwest",406204,"moreMore","Large Fringe Metro"
"1570","29185",NA,9.4288625,"Missouri","St. Clair County, MO","Midwest",9689,NA,"Noncore"
"1571","29186",40.0142857142857,23.49219625,"Missouri","Ste. Genevieve County, MO","Midwest",17924,"lessMore","Noncore"
"1572","29187",169.057142857143,36.06266,"Missouri","St. Francois County, MO","Midwest",66485,"moreMore","Micropolitan"
"1573","29189",78.5,27.08907625,"Missouri","St. Louis County, MO","Midwest",994020,"lessMore","Large Fringe Metro"
"1574","29195",26.8714285714286,13.52700875,"Missouri","Saline County, MO","Midwest",22858,"lessLess","Micropolitan"
"1575","29197",NA,8.7565575,"Missouri","Schuyler County, MO","Midwest",4534,NA,"Noncore"
"1576","29199",74.4285714285714,9.27644625,"Missouri","Scotland County, MO","Midwest",4871,"lessLess","Noncore"
"1577","29201",154.628571428571,18.435615,"Missouri","Scott County, MO","Midwest",38288,"moreMore","Micropolitan"
"1578","29203",NA,13.89123375,"Missouri","Shannon County, MO","Midwest",8203,NA,"Noncore"
"1579","29205",39.3857142857143,12.45397875,"Missouri","Shelby County, MO","Midwest",5919,"lessLess","Noncore"
"1580","29207",68.0428571428571,15.31050875,"Missouri","Stoddard County, MO","Midwest",29001,"lessMore","Noncore"
"1581","29209",71.5,19.23650375,"Missouri","Stone County, MO","Midwest",32465,"lessMore","Noncore"
"1582","29211",NA,11.61254,"Missouri","Sullivan County, MO","Midwest",6033,NA,"Noncore"
"1583","29213",139.428571428571,17.76278,"Missouri","Taney County, MO","Midwest",56104,"moreMore","Noncore"
"1584","29215",48,17.56704375,"Missouri","Texas County, MO","Midwest",25112,"lessMore","Noncore"
"1585","29217",74.4857142857143,15.46928,"Missouri","Vernon County, MO","Midwest",20388,"lessMore","Noncore"
"1586","29219",69.3285714285714,28.010175,"Missouri","Warren County, MO","Midwest",36594,"lessMore","Large Fringe Metro"
"1587","29221",95.7428571428571,32.0523125,"Missouri","Washington County, MO","Midwest",24604,"moreMore","Noncore"
"1588","29223",26.5714285714286,24.43948625,"Missouri","Wayne County, MO","Midwest",12769,"lessMore","Noncore"
"1589","29225",82.4571428571429,20.80501,"Missouri","Webster County, MO","Midwest",39859,"moreMore","Medium Metro"
"1590","29227",NA,9.1328775,"Missouri","Worth County, MO","Midwest",1953,NA,"Noncore"
"1591","29229",141.814285714286,11.48928,"Missouri","Wright County, MO","Midwest",18325,"moreLess","Noncore"
"1592","29510",59.5285714285714,59.798585,"Missouri","St. Louis city, MO","Midwest",297645,"lessMore","Large Central Metro"
"1593","30001",69.8285714285714,12.11567625,"Montana","Beaverhead County, MT","Southwest",9483,"lessLess","Noncore"
"1594","30003",35.4,12.33307625,"Montana","Big Horn County, MT","Southwest",13063,"lessLess","Noncore"
"1595","30005",39.4428571428571,11.18908375,"Montana","Blaine County, MT","Southwest",6568,"lessLess","Noncore"
"1596","30007",43.4428571428571,10.2689075,"Montana","Broadwater County, MT","Southwest",6444,"lessLess","Noncore"
"1597","30009",NA,14.6797525,"Montana","Carbon County, MT","Southwest",10921,NA,"Noncore"
"1598","30011",NA,8.91946,"Montana","Carter County, MT","Southwest",1235,NA,"Noncore"
"1599","30013",108.571428571429,14.72290875,"Montana","Cascade County, MT","Southwest",81346,"moreLess","Small Metro"
"1600","30015",56.2142857142857,11.28638,"Montana","Chouteau County, MT","Southwest",5699,"lessLess","Noncore"
"1601","30017",104.014285714286,12.77505875,"Montana","Custer County, MT","Southwest",11292,"moreLess","Noncore"
"1602","30019",NA,14.88020625,"Montana","Daniels County, MT","Southwest",1638,NA,"Noncore"
"1603","30021",90.7714285714286,8.8313,"Montana","Dawson County, MT","Southwest",8555,"moreLess","Noncore"
"1604","30023",100.885714285714,27.11444,"Montana","Deer Lodge County, MT","Southwest",9204,"moreMore","Micropolitan"
"1605","30025",58.95,7.95863125,"Montana","Fallon County, MT","Southwest",2826,"lessLess","Noncore"
"1606","30027",77.4428571428571,12.85521125,"Montana","Fergus County, MT","Southwest",11104,"lessLess","Noncore"
"1607","30029",120.785714285714,15.04970125,"Montana","Flathead County, MT","Southwest",105851,"moreMore","Micropolitan"
"1608","30031",61.6142857142857,8.19073375,"Montana","Gallatin County, MT","Southwest",116806,"lessLess","Micropolitan"
"1609","30033",16.26,8.36813125,"Montana","Garfield County, MT","Southwest",1268,"lessLess","Noncore"
"1610","30035",53.4142857142857,18.359515,"Montana","Glacier County, MT","Southwest",13594,"lessMore","Noncore"
"1611","30037",NA,10.886115,"Montana","Golden Valley County, MT","Southwest",827,NA,"Noncore"
"1612","30039",NA,13.5156775,"Montana","Granite County, MT","Southwest",3317,NA,"Noncore"
"1613","30041",111.642857142857,15.5354675,"Montana","Hill County, MT","Southwest",16358,"moreMore","Micropolitan"
"1614","30043",13.0714285714286,14.79924375,"Montana","Jefferson County, MT","Southwest",12360,"lessMore","Noncore"
"1615","30045",NA,10.06968125,"Montana","Judith Basin County, MT","Southwest",1994,NA,"Noncore"
"1616","30047",74.3285714285714,21.09554,"Montana","Lake County, MT","Southwest",30986,"lessMore","Noncore"
"1617","30049",82.9428571428572,13.272775,"Montana","Lewis and Clark County, MT","Southwest",70229,"moreLess","Micropolitan"
"1618","30051",29.375,10.6184175,"Montana","Liberty County, MT","Southwest",2369,"lessLess","Noncore"
"1619","30053",126.885714285714,14.406675,"Montana","Lincoln County, MT","Southwest",20343,"moreLess","Noncore"
"1620","30055",NA,9.5209475,"Montana","McCone County, MT","Southwest",1648,NA,"Noncore"
"1621","30057",33.1,13.070655,"Montana","Madison County, MT","Southwest",8959,"lessLess","Noncore"
"1622","30059",60.0285714285714,10.77844625,"Montana","Meagher County, MT","Southwest",1831,"lessLess","Noncore"
"1623","30061",96.9,22.79923375,"Montana","Mineral County, MT","Southwest",4544,"moreMore","Noncore"
"1624","30063",106.742857142857,15.09287625,"Montana","Missoula County, MT","Southwest",121630,"moreMore","Micropolitan"
